"x_coords","y_coords","density"
-0.448972133193165,-0.270318006584421,0.000220190494490211
1.30686709660716,-0.270318006584421,0.0003558909030026
3.06270632640748,-0.270318006584421,0.000381952794194407
4.8185455562078,-0.270318006584421,0.000310776425886055
6.57438478600812,-0.270318006584421,0.00026556824935204
8.33022401580844,-0.270318006584421,0.000276463379752442
10.0860632456088,-0.270318006584421,0.000278431075242854
11.8419024754091,-0.270318006584421,0.000254065215408607
13.5977417052094,-0.270318006584421,0.000216270631725241
15.3535809350097,-0.270318006584421,0.000186604311945349
17.10942016481,-0.270318006584421,0.000245530621926109
18.8652593946104,-0.270318006584421,0.000438389388767063
20.6210986244107,-0.270318006584421,0.000682482938956317
22.376937854211,-0.270318006584421,0.000897512550050887
24.1327770840113,-0.270318006584421,0.00110663147375849
25.8886163138116,-0.270318006584421,0.00131784285287994
27.644455543612,-0.270318006584421,0.00143648654558031
29.4002947734123,-0.270318006584421,0.00130904213772445
31.1561340032126,-0.270318006584421,0.000913982745122107
32.9119732330129,-0.270318006584421,0.000479262733979588
34.6678124628133,-0.270318006584421,0.000223849643401968
36.4236516926136,-0.270318006584421,0.000153069250539649
38.1794909224139,-0.270318006584421,0.000156800095839323
39.9353301522142,-0.270318006584421,0.000152764630356451
41.6911693820145,-0.270318006584421,0.000155996645309546
43.4470086118149,-0.270318006584421,0.000240470520291548
45.2028478416152,-0.270318006584421,0.000437462210527824
46.9586870714155,-0.270318006584421,0.000651885335083455
48.7145263012158,-0.270318006584421,0.000700618533718988
50.4703655310161,-0.270318006584421,0.000509649808229623
-0.448972133193165,0.957711538616246,0.000338024146525519
1.30686709660716,0.957711538616246,0.00055977693099116
3.06270632640748,0.957711538616246,0.000615822028635962
4.8185455562078,0.957711538616246,0.000509886154087487
6.57438478600812,0.957711538616246,0.000429610824861884
8.33022401580844,0.957711538616246,0.000435237193471344
10.0860632456088,0.957711538616246,0.000434521842463935
11.8419024754091,0.957711538616246,0.000394498187395366
13.5977417052094,0.957711538616246,0.000335281424464151
15.3535809350097,0.957711538616246,0.000294196975294553
17.10942016481,0.957711538616246,0.000389659720611824
18.8652593946104,0.957711538616246,0.000686656843909856
20.6210986244107,0.957711538616246,0.00105077225960041
22.376937854211,0.957711538616246,0.00135069485698624
24.1327770840113,0.957711538616246,0.0016377980842071
25.8886163138116,0.957711538616246,0.00194779355340667
27.644455543612,0.957711538616246,0.00211557026194777
29.4002947734123,0.957711538616246,0.00190820900145011
31.1561340032126,0.957711538616246,0.00134324429940016
32.9119732330129,0.957711538616246,0.000748661581238174
34.6678124628133,0.957711538616246,0.000395797153032385
36.4236516926136,0.957711538616246,0.000289161584304169
38.1794909224139,0.957711538616246,0.000290242920821176
39.9353301522142,0.957711538616246,0.000283539512636883
41.6911693820145,0.957711538616246,0.000288622597708644
43.4470086118149,0.957711538616246,0.000418533012510388
45.2028478416152,0.957711538616246,0.000714490311761849
46.9586870714155,0.957711538616246,0.00100945184009012
48.7145263012158,0.957711538616246,0.00103138984680435
50.4703655310161,0.957711538616246,0.00071833822305891
-0.448972133193165,2.18574108381691,0.000490839560828085
1.30686709660716,2.18574108381691,0.000826639183704545
3.06270632640748,2.18574108381691,0.000922849778693543
4.8185455562078,2.18574108381691,0.000758720757284491
6.57438478600812,2.18574108381691,0.000601980266029611
8.33022401580844,2.18574108381691,0.00057445866998316
10.0860632456088,2.18574108381691,0.000563025508606219
11.8419024754091,2.18574108381691,0.000503361737708436
13.5977417052094,2.18574108381691,0.000426562701381183
15.3535809350097,2.18574108381691,0.000395235399545894
17.10942016481,2.18574108381691,0.000551014915254984
18.8652593946104,2.18574108381691,0.000961519125323369
20.6210986244107,2.18574108381691,0.00143198447843372
22.376937854211,2.18574108381691,0.00177481074171431
24.1327770840113,2.18574108381691,0.00207942352036071
25.8886163138116,2.18574108381691,0.00243764214633152
27.644455543612,2.18574108381691,0.00263199886765013
29.4002947734123,2.18574108381691,0.00235838389340586
31.1561340032126,2.18574108381691,0.00168122248099626
32.9119732330129,2.18574108381691,0.000998287526050744
34.6678124628133,2.18574108381691,0.000587750920244497
36.4236516926136,2.18574108381691,0.000450456083601048
38.1794909224139,2.18574108381691,0.000445806368191552
39.9353301522142,2.18574108381691,0.000435157787959023
41.6911693820145,2.18574108381691,0.000431995589874411
43.4470086118149,2.18574108381691,0.000580970825056239
45.2028478416152,2.18574108381691,0.000942546608600492
46.9586870714155,2.18574108381691,0.00129307944173527
48.7145263012158,2.18574108381691,0.00127927359880798
50.4703655310161,2.18574108381691,0.000859563341515127
-0.448972133193165,3.41377062901758,0.000680900409055196
1.30686709660716,3.41377062901758,0.00115650144024738
3.06270632640748,3.41377062901758,0.0012986557306799
4.8185455562078,3.41377062901758,0.00104929051258182
6.57438478600812,3.41377062901758,0.000773315189230488
8.33022401580844,3.41377062901758,0.000683813162115484
10.0860632456088,3.41377062901758,0.000651287337028646
11.8419024754091,3.41377062901758,0.00056855746455702
13.5977417052094,3.41377062901758,0.00048436332716261
15.3535809350097,3.41377062901758,0.000489922689135709
17.10942016481,3.41377062901758,0.000724345355150351
18.8652593946104,3.41377062901758,0.00124209065914409
20.6210986244107,3.41377062901758,0.00180241570197272
22.376937854211,3.41377062901758,0.00216124672453884
24.1327770840113,3.41377062901758,0.00242200722966209
25.8886163138116,3.41377062901758,0.00274673024798243
27.644455543612,3.41377062901758,0.00292851306118728
29.4002947734123,3.41377062901758,0.00262058034537519
31.1561340032126,3.41377062901758,0.00189697814008233
32.9119732330129,3.41377062901758,0.0011833096523338
34.6678124628133,3.41377062901758,0.000751222086740858
36.4236516926136,3.41377062901758,0.000598122296506456
38.1794909224139,3.41377062901758,0.000591408873394927
39.9353301522142,3.41377062901758,0.0005766275130203
41.6911693820145,3.41377062901758,0.000549713889417394
43.4470086118149,3.41377062901758,0.000670007631821808
45.2028478416152,3.41377062901758,0.00103004169513369
46.9586870714155,3.41377062901758,0.00139923021390098
48.7145263012158,3.41377062901758,0.00137025104826524
50.4703655310161,3.41377062901758,0.000900723360236733
-0.448972133193165,4.64180017421825,0.000869414758647797
1.30686709660716,4.64180017421825,0.00147784813063782
3.06270632640748,4.64180017421825,0.00165932595611785
4.8185455562078,4.64180017421825,0.00132530701531761
6.57438478600812,4.64180017421825,0.000933435270338622
8.33022401580844,4.64180017421825,0.000777106457865921
10.0860632456088,4.64180017421825,0.000711983273606499
11.8419024754091,4.64180017421825,0.000604991924048001
13.5977417052094,4.64180017421825,0.000529570776450832
15.3535809350097,4.64180017421825,0.000588622971857145
17.10942016481,4.64180017421825,0.000890017309386201
18.8652593946104,4.64180017421825,0.00147668512415527
20.6210986244107,4.64180017421825,0.0021081878514091
22.376937854211,4.64180017421825,0.0024922279840508
24.1327770840113,4.64180017421825,0.00268897800381498
25.8886163138116,4.64180017421825,0.00291473665741573
27.644455543612,4.64180017421825,0.00304641203688938
29.4002947734123,4.64180017421825,0.00273693727940047
31.1561340032126,4.64180017421825,0.00201327605589949
32.9119732330129,4.64180017421825,0.00128930759062594
34.6678124628133,4.64180017421825,0.000853667354302954
36.4236516926136,4.64180017421825,0.00070586120474315
38.1794909224139,4.64180017421825,0.000706547989587491
39.9353301522142,4.64180017421825,0.0006890256047645
41.6911693820145,4.64180017421825,0.000632484053707213
43.4470086118149,4.64180017421825,0.000693139615254335
45.2028478416152,4.64180017421825,0.000993200841699808
46.9586870714155,4.64180017421825,0.00133914044948042
48.7145263012158,4.64180017421825,0.00131207658993841
50.4703655310161,4.64180017421825,0.000851143291290849
-0.448972133193165,5.86982971941892,0.0010075835936064
1.30686709660716,5.86982971941892,0.0016912978164303
3.06270632640748,5.86982971941892,0.00187956738640999
4.8185455562078,5.86982971941892,0.00149232324068211
6.57438478600812,5.86982971941892,0.00104448266055052
8.33022401580844,5.86982971941892,0.000846711019433398
10.0860632456088,5.86982971941892,0.000744564744529599
11.8419024754091,5.86982971941892,0.00062156541671982
13.5977417052094,5.86982971941892,0.000570995387988486
15.3535809350097,5.86982971941892,0.000678907289941825
17.10942016481,5.86982971941892,0.00101323449720032
18.8652593946104,5.86982971941892,0.00161832889668281
20.6210986244107,5.86982971941892,0.00229269707793046
22.376937854211,5.86982971941892,0.00271474647394182
24.1327770840113,5.86982971941892,0.00286510235725333
25.8886163138116,5.86982971941892,0.00297825301994303
27.644455543612,5.86982971941892,0.00304127582777496
29.4002947734123,5.86982971941892,0.00274637417875219
31.1561340032126,5.86982971941892,0.00204862153925189
32.9119732330129,5.86982971941892,0.00132027583424211
34.6678124628133,5.86982971941892,0.000889387045565379
36.4236516926136,5.86982971941892,0.00076616628134577
38.1794909224139,5.86982971941892,0.000782494719636281
39.9353301522142,5.86982971941892,0.000762989160172669
41.6911693820145,5.86982971941892,0.000686153321417166
43.4470086118149,5.86982971941892,0.000698408905743534
45.2028478416152,5.86982971941892,0.000930719593534833
46.9586870714155,5.86982971941892,0.00122850732824543
48.7145263012158,5.86982971941892,0.00119607599626853
50.4703655310161,5.86982971941892,0.000764863808525634
-0.448972133193165,7.09785926461958,0.00108543747129178
1.30686709660716,7.09785926461958,0.00176667038264172
3.06270632640748,7.09785926461958,0.00191489539763794
4.8185455562078,7.09785926461958,0.00150723978002968
6.57438478600812,7.09785926461958,0.00106908890819651
8.33022401580844,7.09785926461958,0.000863325922087315
10.0860632456088,7.09785926461958,0.000741510056105875
11.8419024754091,7.09785926461958,0.000629298454660512
13.5977417052094,7.09785926461958,0.000607873546368258
15.3535809350097,7.09785926461958,0.00073333969139926
17.10942016481,7.09785926461958,0.00106831196447919
18.8652593946104,7.09785926461958,0.00166921516083688
20.6210986244107,7.09785926461958,0.00236103456652291
22.376937854211,7.09785926461958,0.00281404456984558
24.1327770840113,7.09785926461958,0.00294807783700446
25.8886163138116,7.09785926461958,0.00297718391510491
27.644455543612,7.09785926461958,0.00296498576625074
29.4002947734123,7.09785926461958,0.00267187641863798
31.1561340032126,7.09785926461958,0.00200910416340471
32.9119732330129,7.09785926461958,0.0012902932980043
34.6678124628133,7.09785926461958,0.000871729486594506
36.4236516926136,7.09785926461958,0.000779226242985885
38.1794909224139,7.09785926461958,0.000810578901457983
39.9353301522142,7.09785926461958,0.000788286366722871
41.6911693820145,7.09785926461958,0.00070860170458005
43.4470086118149,7.09785926461958,0.000713040700766067
45.2028478416152,7.09785926461958,0.000915650579147915
46.9586870714155,7.09785926461958,0.0011690038567288
48.7145263012158,7.09785926461958,0.00111338731416334
50.4703655310161,7.09785926461958,0.000699124933690264
-0.448972133193165,8.32588880982025,0.0011226282323806
1.30686709660716,8.32588880982025,0.00175747943751115
3.06270632640748,8.32588880982025,0.00184847969396357
4.8185455562078,8.32588880982025,0.00144003345241698
6.57438478600812,8.32588880982025,0.00103173663356833
8.33022401580844,8.32588880982025,0.000830899105253814
10.0860632456088,8.32588880982025,0.000722329844597329
11.8419024754091,8.32588880982025,0.000656634879261883
13.5977417052094,8.32588880982025,0.000654704014253827
15.3535809350097,8.32588880982025,0.00075175821520766
17.10942016481,8.32588880982025,0.00106346783229665
18.8652593946104,8.32588880982025,0.001667263651436
20.6210986244107,8.32588880982025,0.00237440444605909
22.376937854211,8.32588880982025,0.00285734042922637
24.1327770840113,8.32588880982025,0.00300729958624
25.8886163138116,8.32588880982025,0.00298232549422457
27.644455543612,8.32588880982025,0.00287673104684613
29.4002947734123,8.32588880982025,0.0025469303751225
31.1561340032126,8.32588880982025,0.00191558956874855
32.9119732330129,8.32588880982025,0.00122980979250577
34.6678124628133,8.32588880982025,0.000830911727151659
36.4236516926136,8.32588880982025,0.000757244905160351
38.1794909224139,8.32588880982025,0.000792544083744631
39.9353301522142,8.32588880982025,0.000767925963287583
41.6911693820145,8.32588880982025,0.000704548115065527
43.4470086118149,8.32588880982025,0.000741688340091901
45.2028478416152,8.32588880982025,0.000955317479138845
46.9586870714155,8.32588880982025,0.00117527495034701
48.7145263012158,8.32588880982025,0.00108245046394351
50.4703655310161,8.32588880982025,0.000667250825480207
-0.448972133193165,9.55391835502092,0.00112829894989889
1.30686709660716,9.55391835502092,0.00172252448315236
3.06270632640748,9.55391835502092,0.00179038303245584
4.8185455562078,9.55391835502092,0.00140213639692465
6.57438478600812,9.55391835502092,0.00100905014040072
8.33022401580844,9.55391835502092,0.000803836058516628
10.0860632456088,9.55391835502092,0.000726364476660134
11.8419024754091,9.55391835502092,0.000719959118720357
13.5977417052094,9.55391835502092,0.000721803784410056
15.3535809350097,9.55391835502092,0.000762610311614443
17.10942016481,9.55391835502092,0.00104538026787526
18.8652593946104,9.55391835502092,0.001677845626672
20.6210986244107,9.55391835502092,0.00243292285186571
22.376937854211,9.55391835502092,0.00297035647482469
24.1327770840113,9.55391835502092,0.00315448252810698
25.8886163138116,9.55391835502092,0.00307347119141088
27.644455543612,9.55391835502092,0.00284177421381121
29.4002947734123,9.55391835502092,0.00243295284213132
31.1561340032126,9.55391835502092,0.00181693726768717
32.9119732330129,9.55391835502092,0.00117494856113426
34.6678124628133,9.55391835502092,0.000794988054631842
36.4236516926136,9.55391835502092,0.000721951457258358
38.1794909224139,9.55391835502092,0.000751266914531548
39.9353301522142,9.55391835502092,0.000728437740513241
41.6911693820145,9.55391835502092,0.000694912938407673
43.4470086118149,9.55391835502092,0.000782328359258897
45.2028478416152,9.55391835502092,0.00101560983039955
46.9586870714155,9.55391835502092,0.00119760688372612
48.7145263012158,9.55391835502092,0.00106171271077366
50.4703655310161,9.55391835502092,0.000643733581490945
-0.448972133193165,10.7819479002216,0.00109465004933973
1.30686709660716,10.7819479002216,0.00166437340919306
3.06270632640748,10.7819479002216,0.00175445231280506
4.8185455562078,10.7819479002216,0.00141585139760401
6.57438478600812,10.7819479002216,0.00103698524015703
8.33022401580844,10.7819479002216,0.000823862279040581
10.0860632456088,10.7819479002216,0.000768765762185629
11.8419024754091,10.7819479002216,0.000797797209659659
13.5977417052094,10.7819479002216,0.000789684645411537
15.3535809350097,10.7819479002216,0.000787088320851654
17.10942016481,10.7819479002216,0.00107761161438367
18.8652593946104,10.7819479002216,0.00180324195833641
20.6210986244107,10.7819479002216,0.0026772037782324
22.376937854211,10.7819479002216,0.00329165911634037
24.1327770840113,10.7819479002216,0.00347716745716739
25.8886163138116,10.7819479002216,0.00329987552722668
27.644455543612,10.7819479002216,0.00292032524689896
29.4002947734123,10.7819479002216,0.00241139024938679
31.1561340032126,10.7819479002216,0.00177637860496252
32.9119732330129,10.7819479002216,0.00114813875230036
34.6678124628133,10.7819479002216,0.000767747684995712
36.4236516926136,10.7819479002216,0.00068392195414677
38.1794909224139,10.7819479002216,0.000707482114192435
39.9353301522142,10.7819479002216,0.000690172857835686
41.6911693820145,10.7819479002216,0.000685713303438705
43.4470086118149,10.7819479002216,0.000813393581778639
45.2028478416152,10.7819479002216,0.00104866755287115
46.9586870714155,10.7819479002216,0.00118362381661706
48.7145263012158,10.7819479002216,0.00101255403777618
50.4703655310161,10.7819479002216,0.000605236928400583
-0.448972133193165,12.0099774454223,0.00102031170593013
1.30686709660716,12.0099774454223,0.00155409491396662
3.06270632640748,12.0099774454223,0.00167216346774653
4.8185455562078,12.0099774454223,0.00140408718470445
6.57438478600812,12.0099774454223,0.00106907801292758
8.33022401580844,12.0099774454223,0.000868759188630688
10.0860632456088,12.0099774454223,0.000823636558651369
11.8419024754091,12.0099774454223,0.000856868684022889
13.5977417052094,12.0099774454223,0.000837084637620009
15.3535809350097,12.0099774454223,0.000833511576674792
17.10942016481,12.0099774454223,0.0012055038966079
18.8652593946104,12.0099774454223,0.00213007879152439
20.6210986244107,12.0099774454223,0.00321670217839129
22.376937854211,12.0099774454223,0.00390333620718835
24.1327770840113,12.0099774454223,0.00400483733909413
25.8886163138116,12.0099774454223,0.0036761179510709
27.644455543612,12.0099774454223,0.00315745252609948
29.4002947734123,12.0099774454223,0.0025523461687793
31.1561340032126,12.0099774454223,0.00184740362845771
32.9119732330129,12.0099774454223,0.0011654601767184
34.6678124628133,12.0099774454223,0.000748425669876015
36.4236516926136,12.0099774454223,0.000644289071671764
38.1794909224139,12.0099774454223,0.000660808373856964
39.9353301522142,12.0099774454223,0.000645511178590592
41.6911693820145,12.0099774454223,0.000657368422007609
43.4470086118149,12.0099774454223,0.000804523001060059
45.2028478416152,12.0099774454223,0.00103278071470957
46.9586870714155,12.0099774454223,0.00113761951098334
48.7145263012158,12.0099774454223,0.000954004294531085
50.4703655310161,12.0099774454223,0.000564891200486121
-0.448972133193165,13.2380069906229,0.000919724445874995
1.30686709660716,13.2380069906229,0.00139422171789068
3.06270632640748,13.2380069906229,0.00151472040234506
4.8185455562078,13.2380069906229,0.00131374533280682
6.57438478600812,13.2380069906229,0.00104842246006914
8.33022401580844,13.2380069906229,0.000884793583413567
10.0860632456088,13.2380069906229,0.000849078093508982
11.8419024754091,13.2380069906229,0.000878110427232816
13.5977417052094,13.2380069906229,0.000861656514155411
15.3535809350097,13.2380069906229,0.000899390364017953
17.10942016481,13.2380069906229,0.00141291148054269
18.8652593946104,13.2380069906229,0.00261934001413669
20.6210986244107,13.2380069906229,0.00398741077632943
22.376937854211,13.2380069906229,0.00473457094127404
24.1327770840113,13.2380069906229,0.00468767179776874
25.8886163138116,13.2380069906229,0.0041903707096563
27.644455543612,13.2380069906229,0.00357281973185193
29.4002947734123,13.2380069906229,0.00288295852752193
31.1561340032126,13.2380069906229,0.00205203769823688
32.9119732330129,13.2380069906229,0.0012470008525556
34.6678124628133,13.2380069906229,0.000757748195706938
36.4236516926136,13.2380069906229,0.000614638817827391
38.1794909224139,13.2380069906229,0.000606668584414998
39.9353301522142,13.2380069906229,0.000583870436907105
41.6911693820145,13.2380069906229,0.000602088694192057
43.4470086118149,13.2380069906229,0.000758418308191781
45.2028478416152,13.2380069906229,0.000998385167506672
46.9586870714155,13.2380069906229,0.00112038213226364
48.7145263012158,13.2380069906229,0.000950274579649069
50.4703655310161,13.2380069906229,0.000564110355622168
-0.448972133193165,14.4660365358236,0.000807704868408633
1.30686709660716,14.4660365358236,0.00122262229365681
3.06270632640748,14.4660365358236,0.0013309824011729
4.8185455562078,14.4660365358236,0.00117436956977603
6.57438478600812,14.4660365358236,0.000969240205685348
8.33022401580844,14.4660365358236,0.000843217144416359
10.0860632456088,14.4660365358236,0.000819431023884111
11.8419024754091,14.4660365358236,0.000851452068652877
13.5977417052094,14.4660365358236,0.00085777522885401
15.3535809350097,14.4660365358236,0.000957762786548132
17.10942016481,14.4660365358236,0.00161039587836938
18.8652593946104,14.4660365358236,0.00307535308611808
20.6210986244107,14.4660365358236,0.00470671073380821
22.376937854211,14.4660365358236,0.00552041508379877
24.1327770840113,14.4660365358236,0.00536320473764383
25.8886163138116,14.4660365358236,0.00477122928742446
27.644455543612,14.4660365358236,0.00412505320278804
29.4002947734123,14.4660365358236,0.00335858503971392
31.1561340032126,14.4660365358236,0.00235937754177203
32.9119732330129,14.4660365358236,0.00139491336470509
34.6678124628133,14.4660365358236,0.00081906176601196
36.4236516926136,14.4660365358236,0.000617153372878001
38.1794909224139,14.4660365358236,0.000558639105719862
39.9353301522142,14.4660365358236,0.000520067125227897
41.6911693820145,14.4660365358236,0.00054703006041248
43.4470086118149,14.4660365358236,0.000716251365235947
45.2028478416152,14.4660365358236,0.000991629623209317
46.9586870714155,14.4660365358236,0.00116986000762666
48.7145263012158,14.4660365358236,0.00102633742645579
50.4703655310161,14.4660365358236,0.000618448682398785
-0.448972133193165,15.6940660810243,0.000694419164412642
1.30686709660716,15.6940660810243,0.0010681898762356
3.06270632640748,15.6940660810243,0.00116817421020522
4.8185455562078,15.6940660810243,0.00103217573070188
6.57438478600812,15.6940660810243,0.000861763300117236
8.33022401580844,15.6940660810243,0.000764637876399382
10.0860632456088,15.6940660810243,0.000754554394543443
11.8419024754091,15.6940660810243,0.000793553319252829
13.5977417052094,15.6940660810243,0.000830828041296228
15.3535809350097,15.6940660810243,0.00098738597898837
17.10942016481,15.6940660810243,0.00170772794236299
18.8652593946104,15.6940660810243,0.00327811250211164
20.6210986244107,15.6940660810243,0.00503367588018204
22.376937854211,15.6940660810243,0.00591380716880794
24.1327770840113,15.6940660810243,0.0057806491397875
25.8886163138116,15.6940660810243,0.00525122604804815
27.644455543612,15.6940660810243,0.00466323101335708
29.4002947734123,15.6940660810243,0.00383672515661926
31.1561340032126,15.6940660810243,0.00267402238832936
32.9119732330129,15.6940660810243,0.00156931166415806
34.6678124628133,15.6940660810243,0.000926141497734417
36.4236516926136,15.6940660810243,0.000667489989188788
38.1794909224139,15.6940660810243,0.000546357456189146
39.9353301522142,15.6940660810243,0.000487374394684907
41.6911693820145,15.6940660810243,0.000531012300936065
43.4470086118149,15.6940660810243,0.000718946780251724
45.2028478416152,15.6940660810243,0.00102583426283222
46.9586870714155,15.6940660810243,0.00125117480793682
48.7145263012158,15.6940660810243,0.00112545878073734
50.4703655310161,15.6940660810243,0.000688689158667413
-0.448972133193165,16.9220956262249,0.000601821456733198
1.30686709660716,16.9220956262249,0.000947815569721323
3.06270632640748,16.9220956262249,0.0010444054049697
4.8185455562078,16.9220956262249,0.000922861845527598
6.57438478600812,16.9220956262249,0.000782039242626587
8.33022401580844,16.9220956262249,0.000717033224366571
10.0860632456088,16.9220956262249,0.000724593230839421
11.8419024754091,16.9220956262249,0.00077179874802211
13.5977417052094,16.9220956262249,0.000837204620809086
15.3535809350097,16.9220956262249,0.00102212562235864
17.10942016481,16.9220956262249,0.00170103271284646
18.8652593946104,16.9220956262249,0.0031500300949474
20.6210986244107,16.9220956262249,0.00479596408447244
22.376937854211,16.9220956262249,0.00568831195754153
24.1327770840113,16.9220956262249,0.00571544969762961
25.8886163138116,16.9220956262249,0.00540548502845448
27.644455543612,16.9220956262249,0.00494581662729449
29.4002947734123,16.9220956262249,0.00410409872233572
31.1561340032126,16.9220956262249,0.00286216468012631
32.9119732330129,16.9220956262249,0.0017038521931721
34.6678124628133,16.9220956262249,0.0010455583680723
36.4236516926136,16.9220956262249,0.000759305187053033
38.1794909224139,16.9220956262249,0.000586502404337707
39.9353301522142,16.9220956262249,0.000505412150075064
41.6911693820145,16.9220956262249,0.000569639741948916
43.4470086118149,16.9220956262249,0.000779106031430663
45.2028478416152,16.9220956262249,0.00109191324425158
46.9586870714155,16.9220956262249,0.00131750444051216
48.7145263012158,16.9220956262249,0.00118527742274945
